Global_ID,MTR_ADJ,MTR,GDD,ENTRY,Rep,block,Location,Check,Plot,End Plot,Expt,Pedigree,Name,Rng,Pas,Year,PLOTWT,MOIST,SDWT,FLWR,HT,LDG,DS,CBB,P_FT,CWT_A,ADJ_SDWT
20013024,40,96,20.99791667,13,3,4,SVREC,0,3024,TRUE,2001,N13120/PR0806-81,N18102,10,39,2020,1458.2,14.01,19.2,0,44,1,5,0,15,29.39886223,20.1342439
20023025,41,97,20.87113402,25,3,5,SVREC,0,3025,FALSE,2002,B16507/B16501,B19341,11,22,2020,752.5,13.53,20.3,0,33,1,4,0,15,15.25588631,21.40659756
20013025,40,96,20.99791667,25,3,5,SVREC,0,3025,FALSE,2001,N16405/B16504,N19262,11,34,2020,1408,13.59,18.1,0,34,1,5,0,15,28.52542608,19.07342683
20023026,42,98,20.73265306,29,3,5,SVREC,0,3026,FALSE,2002,"BL14506, BLACK BEARD",I19703,11,23,2020,598.4,13.96,21.4,0,47,1,6,0,15,12.07139516,22.45434146
20013026,40,96,20.99791667,29,3,5,SVREC,0,3026,FALSE,2001,N14243/N14218,N19281,11,35,2020,1492,13.71,18.5,0,44,1,5,0,15,30.18524967,19.46786585
20023027,40,96,20.99791667,28,3,5,SVREC,0,3027,FALSE,2002,N16405/B16504,B19302,11,24,2020,1045.1,13.97,19.1,0,39,1,5,0,15,21.08012835,20.03869512
20013027,40,96,20.99791667,28,3,5,SVREC,0,3027,FALSE,2001,N14201/N15331,N19216,11,36,2020,1645,14.11,17.2,0,52,1,6,0,15,33.12638045,18.01595122
20023028,40,96,20.99791667,5,3,5,SVREC,0,3028,FALSE,2002,B14302/B10244,B17897,11,25,2020,850.3,14.35,18.8,0,35,1,5,0,15,17.07516962,19.63682927
20013028,40,96,20.99791667,5,3,5,SVREC,0,3028,FALSE,2001,N15341/N14238,N18128,11,37,2020,1500,14.12,21,0,53,1,6,0,15,30.20290906,21.99365854
20023029,41,97,20.87113402,10,3,5,SVREC,0,3029,FALSE,2002,"Jaguar/BL05222, BLACK BEAR",I17501,11,26,2020,1044.3,13.57,22.9,0,54,1,6,0,15,21.16192989,24.13715854
20013029,40,96,20.99791667,10,3,5,SVREC,0,3029,FALSE,2001,N13131/N14201,N18105,11,38,2020,1595.2,13.82,20,0,59,1,6,0,15,32.23198936,21.0195122
20023030,40,96,20.99791667,15,3,5,SVREC,0,3030,FALSE,2002,"B04644/ZORRO, ZENITH",B10244,11,27,2020,1168.8,13.77,21.5,0,32,1,5,0,15,23.63001892,22.60908537
20013030,41,97,20.87113402,15,3,5,SVREC,3,3030,TRUE,2001,"COOP 02084, VIGILANT",I10101,11,39,2020,1085,13.84,20,0,51,1,5,0,15,21.9179993,21.01463415
20023031,40,96,20.99791667,35,3,6,SVREC,0,3031,FALSE,2002,Reselection of B16504 (SS),B19504,12,22,2020,1454.7,13.82,19,0,44,1,5,0,15,29.39310113,19.96853659
20013031,41,97,20.87113402,35,3,6,SVREC,0,3031,FALSE,2001,"W2363X-67629BL/OAC Rex, AC PORTAGE",I19712,12,34,2020,1119.9,13.39,18.6,0,44,2,5,0,15,22.74116784,19.64568293
20023032,40,96,20.99791667,19,3,6,SVREC,0,3032,FALSE,2002,B16501/B15414,B19330,12,23,2020,1546.6,14.12,22.5,0,51,1,6,0,15,31.14121277,23.56463415
20013032,40,96,20.99791667,19,3,6,SVREC,0,3032,FALSE,2001,N15335/N14243,N19252,12,35,2020,1626.7,13.91,19.3,0,48,1,6,0,15,32.83414069,20.26264634
20023033,40,96,20.99791667,34,3,6,SVREC,0,3033,FALSE,2002,"NDF120287, ND TWILIGHT",I19701,12,24,2020,1369.8,14.07,20.3,0,31,2,5,0,15,27.5973546,21.27291463
20013033,41,97,20.87113402,34,3,6,SVREC,0,3033,FALSE,2001,N13142/B14302,N19290,12,36,2020,1550.8,14.16,17.8,0,48,2,5,0,15,31.21123701,18.63356098
20023034,41,97,20.87113402,20,3,6,SVREC,0,3034,FALSE,2002,B15417/B15442,B19312,12,25,2020,1535.6,14.19,22.2,0,52,1,6,0,15,30.89452239,23.2314878
20013034,40,96,20.99791667,20,3,6,SVREC,0,3034,FALSE,2001,N15331/N16405,N19248,12,37,2020,1577.7,14.42,18.3,0,48,1,5,0,15,31.65644833,19.09895122
20023035,40,96,20.99791667,11,3,6,SVREC,0,3035,FALSE,2002,B14302/B10244,B17922,12,26,2020,1365.7,14.05,18.6,0,48,2,5,0,15,27.52115591,19.49597561
20013035,41,97,20.87113402,11,3,6,SVREC,0,3035,FALSE,2001,N14230/N12447,N17506,12,38,2020,1652.9,14.29,17.4,0,48,1,5,0,15,33.21571114,18.1872439
20023036,40,96,20.99791667,21,3,6,SVREC,0,3036,FALSE,2002,B15414/B16504,B19346,12,27,2020,1638.5,14.1,21.5,0,42,1,5,0,15,32.99932753,22.52256098
20013036,41,97,20.87113402,21,3,6,SVREC,0,3036,TRUE,2001,N15331/N16405,N19246,12,39,2020,1891.3,14.08,20.4,0,53,1,5,0,15,38.09957851,21.37521951
20024001,41,97,20.87113402,30,4,1,SVREC,0,4001,FALSE,2002,B16507/B15453,B19340,7,28,2020,1826.5,14.29,24.2,0,52,1,6,0,15,36.70427515,25.29490244
20014001,40,96,20.99791667,30,4,1,SVREC,0,4001,FALSE,2001,N14243/N15326,N19226,7,40,2020,1896.1,14.26,17.8,0,45,1,6,0,15,38.11625271,18.61185366
20024002,41,97,20.87113402,17,4,1,SVREC,0,4002,FALSE,2002,"B00103*/X00822, ZORRO",B04554,7,29,2020,1817.4,14.4,20.6,0,49,2,5,0,15,36.47453539,21.50439024
20014002,41,97,20.87113402,17,4,1,SVREC,0,4002,FALSE,2001,N14229/N14218,N19277,7,41,2020,1518.2,14.27,18,0,50,2,5,0,15,30.51597786,18.81878049
20024003,41,97,20.87113402,15,4,1,SVREC,0,4003,FALSE,2002,"B04644/ZORRO, ZENITH",B10244,7,30,2020,1844.1,14.05,22.3,0,49,1,6,0,15,37.16172191,23.37420732
20014003,41,97,20.87113402,15,4,1,SVREC,3,4003,FALSE,2001,"COOP 02084, VIGILANT",I10101,7,42,2020,1469.3,14,20.2,0,50,2,5,0,15,29.62609493,21.18536585
20024004,41,97,20.87113402,32,4,1,SVREC,0,4004,FALSE,2002,AAC Knight Rider,I19710,7,31,2020,1604.9,14.17,19.9,0,47,2,5,0,15,32.29628507,20.82947561
20014004,41,97,20.87113402,32,4,1,SVREC,0,4004,FALSE,2001,G14505//N13120/PR0806-81A,N19271,7,43,2020,1383.9,13.56,20.4,0,45,2,5,0,15,28.04690528,21.50458537
20024005,41,97,20.87113402,18,4,1,SVREC,0,4005,FALSE,2002,"ND9902621-2, ECLIPSE",I03390,7,32,2020,1914.3,14.16,21.4,0,48,2,5,0,15,38.52699961,22.40214634
20014005,41,97,20.87113402,18,4,1,SVREC,0,4005,FALSE,2001,N15331/N16404,N19239,7,44,2020,1682.7,13.55,20.6,0,48,2,5,0,15,34.10650142,21.71792683
20024006,41,97,20.87113402,19,4,1,SVREC,0,4006,FALSE,2002,B16501/B15414,B19330,7,33,2020,2023.5,14.05,23.7,0,49,2,6,0,15,40.77693416,24.84164634
20014006,40,96,20.99791667,19,4,1,SVREC,0,4006,TRUE,2001,N15335/N14243,N19252,7,45,2020,1372.4,14.08,20.2,0,48,2,5,0,15,27.64651909,21.16565854
20024007,40,96,20.99791667,28,4,2,SVREC,0,4007,FALSE,2002,N16405/B16504,B19302,8,28,2020,1401.3,13.74,19.3,0,40,1,7,0,15,28.34040525,20.30265854
20014007,40,96,20.99791667,28,4,2,SVREC,0,4007,FALSE,2001,N14201/N15331,N19216,8,40,2020,1413.8,13.92,16.7,0,51,1,6,0,15,28.53354397,17.53092683
20024008,40,96,20.99791667,7,4,2,SVREC,0,4008,FALSE,2002,B10244/B15430,B18204,8,29,2020,1376.5,14.06,22,0,36,1,6,0,15,27.73556679,23.05707317
20014008,40,96,20.99791667,7,4,2,SVREC,0,4008,FALSE,2001,N15341/N14238,N18130,8,41,2020,1463.1,13.99,19.2,0,46,1,6,0,15,29.50451216,20.13892683
20024009,40,96,20.99791667,11,4,2,SVREC,0,4009,FALSE,2002,B14302/B10244,B17922,8,30,2020,1371.7,14.35,18.7,0,44,1,5,0,15,27.54558411,19.53237805
20014009,40,96,20.99791667,11,4,2,SVREC,0,4009,FALSE,2001,N14230/N12447,N17506,8,42,2020,1499.6,14.12,17,0,48,1,5,0,15,30.19485496,17.80439024
20024010,40,96,20.99791667,12,4,2,SVREC,0,4010,FALSE,2002,B10244/B12724,B17207,8,31,2020,1465.9,14.16,19.1,0,41,1,6,0,15,29.50254857,19.99443902
20014010,41,97,20.87113402,12,4,2,SVREC,0,4010,FALSE,2001,N11230/N11298,N15306,8,43,2020,1375.6,14.12,17.9,0,41,1,5,0,15,27.69808114,18.74697561
20024011,40,96,20.99791667,23,4,2,SVREC,0,4011,FALSE,2002,B15414/B16504,B19309,8,32,2020,1734.2,14.09,20.8,0,48,1,5,0,15,34.93078786,21.79180488
20014011,40,96,20.99791667,23,4,2,SVREC,0,4011,FALSE,2001,N15331/N16404,N19240,8,44,2020,1591.3,13.96,18.9,0,49,2,6,0,15,32.1009544,19.83117073
20024012,41,97,20.87113402,33,4,2,SVREC,0,4012,FALSE,2002,B16507/B15453,B19339,8,33,2020,1196.3,14,21.3,0,49,1,5,0,15,24.12148463,22.33902439
20014012,40,96,20.99791667,33,4,2,SVREC,0,4012,TRUE,2001,N14243/N14218,N19283,8,45,2020,1536.3,13.75,19,0,44,1,6,0,15,31.06709279,19.9847561
20024013,40,96,20.99791667,27,4,3,SVREC,0,4013,FALSE,2002,B15464/B15417,B19328,9,28,2020,1278.8,13.56,20.5,0,39,1,5,0,15,25.91688884,21.61
20014013,40,96,20.99791667,27,4,3,SVREC,0,4013,FALSE,2001,N15331/N16405,N19243,9,40,2020,1762.6,13.99,18.9,0,45,1,5,0,15,35.54415497,19.8242561
20024014,40,96,20.99791667,13,4,3,SVREC,0,4014,FALSE,2002,B10244/B12724,B17259,9,29,2020,1426.2,14.17,20.5,0,45,1,6,0,15,28.70020672,21.4575
20014014,40,96,20.99791667,13,4,3,SVREC,0,4014,FALSE,2001,N13120/PR0806-81,N18102,9,41,2020,1561.4,14.07,19.1,0,51,1,6,0,15,31.45751896,20.01540244
20024015,40,96,20.99791667,24,4,3,SVREC,0,4015,FALSE,2002,B16506/B16507,B19344,9,30,2020,1394.9,14.51,19.2,0,40,1,6,0,15,27.95914405,20.01717073
20014015,40,96,20.99791667,24,4,3,SVREC,0,4015,FALSE,2001,N14230/N16405,N19223,9,42,2020,1443.5,13.47,17.9,0,53,1,5,0,15,29.28525245,18.88886585
20024016,41,97,20.87113402,35,4,3,SVREC,0,4016,FALSE,2002,Reselection of B16504 (SS),B19504,9,31,2020,1475.4,14.32,19.6,0,47,1,6,0,15,29.63839742,20.47960976
20014016,40,96,20.99791667,35,4,3,SVREC,0,4016,FALSE,2001,"W2363X-67629BL/OAC Rex, AC PORTAGE",I19712,9,43,2020,841.7,13.38,18.5,0,52,1,5,0,15,17.09389322,19.54231707
20024017,41,97,20.87113402,36,4,3,SVREC,0,4017,FALSE,2002,NE14-18-4,I19711,9,32,2020,1268.9,14.34,22.9,0,39,2,5,0,15,25.48419665,23.92212195
20014017,40,96,20.99791667,36,4,3,SVREC,5,4017,FALSE,2001,VALIANT,I20815,9,44,2020,1333.1,13.8,20.2,0,45,2,5,0,15,26.94235005,21.23463415
20024018,41,97,20.87113402,10,4,3,SVREC,0,4018,FALSE,2002,"Jaguar/BL05222, BLACK BEAR",I17501,9,33,2020,1609.2,13.8,22.3,0,50,1,6,0,15,32.5224137,23.44219512
20014018,40,96,20.99791667,10,4,3,SVREC,0,4018,TRUE,2001,N13131/N14201,N18105,9,45,2020,1348.3,13.9,19.8,0,52,1,6,0,15,27.2179346,20.79
20024019,41,97,20.87113402,25,4,4,SVREC,0,4019,FALSE,2002,B16507/B16501,B19341,10,28,2020,1162.8,13.99,21.9,0,32,1,5,0,15,23.44873675,22.97096341
20014019,40,96,20.99791667,25,4,4,SVREC,0,4019,FALSE,2001,N16405/B16504,N19262,10,40,2020,1694.1,13.84,18.2,0,46,1,5,0,15,34.22238029,19.12331707
20024020,40,96,20.99791667,8,4,4,SVREC,0,4020,FALSE,2002,B15430/B10244,B18232,10,29,2020,923.1,13.71,20.2,0,37,1,6,0,15,18.67560588,21.25680488
20014020,40,96,20.99791667,8,4,4,SVREC,0,4020,FALSE,2001,N13131/N14201,N18104,10,41,2020,1381.6,13.91,19.2,0,42,1,6,0,15,27.88691755,20.15765854
20024021,40,96,20.99791667,4,4,4,SVREC,0,4021,FALSE,2002,B14303/B12724,B18236,10,30,2020,1270.9,14.27,19,0,46,1,6,0,15,25.54522214,19.86426829
20014021,41,97,20.87113402,4,4,4,SVREC,0,4021,FALSE,2001,N14230/N12447,N17505,10,42,2020,1531.1,14.26,19.2,0,53,1,6,0,15,30.77885899,20.07570732
20024022,40,96,20.99791667,14,4,4,SVREC,0,4022,FALSE,2002,B14303/B12724,B18237,10,31,2020,1187.9,13.97,19.5,0,40,1,6,0,15,23.96046739,20.45835366
20014022,41,97,20.87113402,14,4,4,SVREC,0,4022,FALSE,2001,G14505/X16708,N19284,10,43,2020,1491.6,13.84,20,0,51,1,5,0,15,30.13169378,21.01463415
20024023,40,96,20.99791667,34,4,4,SVREC,0,4023,FALSE,2002,"NDF120287, ND TWILIGHT",I19701,10,32,2020,1270,14.3,20.9,0,40,2,5,0,15,25.51819919,21.84304878
20014023,41,97,20.87113402,34,4,4,SVREC,0,4023,FALSE,2001,N13142/B14302,N19290,10,44,2020,1722.5,14.24,18.1,0,51,1,5,0,15,34.63454473,18.92995122
20024024,40,96,20.99791667,1,4,4,SVREC,0,4024,FALSE,2002,Zenith/B10215,B16501,10,33,2020,1380.5,13.75,21.3,0,35,1,5,0,15,27.91650172,22.40396341
20014024,40,96,20.99791667,1,4,4,SVREC,0,4024,TRUE,2001,N13120/PR00806-81,N18103,10,45,2020,1593.3,14.03,20.5,0,50,1,5,0,15,32.11515062,21.4925
20024025,40,96,20.99791667,21,4,5,SVREC,0,4025,FALSE,2002,B15414/B16504,B19346,11,28,2020,1186,14.3,20.5,0,33,1,5,0,15,23.83038129,21.425
20014025,40,96,20.99791667,21,4,5,SVREC,0,4025,FALSE,2001,N15331/N16405,N19246,11,40,2020,1753.5,14,19.4,0,47,1,5,0,15,35.3565354,20.34634146
20024026,41,97,20.87113402,22,4,5,SVREC,0,4026,FALSE,2002,B16501/B15464,B19332,11,29,2020,1230,14.05,19.7,0,40,1,5,0,15,24.78657229,20.64896341
20014026,40,96,20.99791667,22,4,5,SVREC,0,4026,FALSE,2001,N15335/N14243,N19253,11,41,2020,1518.1,13.71,18.3,0,47,1,5,0,15,30.71328923,19.25740244
20024027,40,96,20.99791667,16,4,5,SVREC,0,4027,FALSE,2002,B10244/B13218,B18201,11,30,2020,1142.7,13.65,19.5,0,44,1,5,0,15,23.13449637,20.53445122
20014027,41,97,20.87113402,16,4,5,SVREC,4,4027,FALSE,2001,"COOP 03019, MERLIN",I11264,11,42,2020,1427.7,13.71,18.9,0,44,2,5,0,15,28.88437061,19.88879268
20024028,42,98,20.73265306,29,4,5,SVREC,0,4028,FALSE,2002,"BL14506, BLACK BEARD",I19703,11,31,2020,883.3,13.99,21.2,0,49,1,6,0,15,17.81240899,22.23673171
20014028,41,97,20.87113402,29,4,5,SVREC,0,4028,FALSE,2001,N14243/N14218,N19281,11,43,2020,1463.9,14.27,19,0,46,1,5,0,15,29.42454221,19.86426829
20024029,41,97,20.87113402,2,4,5,SVREC,0,4029,FALSE,2002,B10244/B12724,B17220,11,32,2020,1267.2,14.11,19.6,0,41,1,5,0,15,25.51838863,20.52980488
20014029,41,97,20.87113402,2,4,5,SVREC,1,4029,FALSE,2001,"MEDALIST/N08003, ALPENA",N11283,11,44,2020,1304.5,14.24,19.3,0,49,2,5,0,15,26.22976116,20.18497561
20014030,40,96,20.99791667,31,4,5,SVREC,0,4030,TRUE,2001,N14229/I15616,N19204,11,45,2020,1372.4,14,18.8,0,50,1,6,0,15,27.67226072,19.71707317
20024031,41,97,20.87113402,20,4,6,SVREC,0,4031,FALSE,2002,B15417/B15442,B19312,12,28,2020,1636.2,13.94,22.9,0,56,1,6,0,15,33.01438491,24.03382927
20014031,41,97,20.87113402,20,4,6,SVREC,0,4031,FALSE,2001,N15331/N16405,N19248,12,40,2020,1644,13.88,17.3,0,42,2,5,0,15,33.19489617,18.16921951
20024032,40,96,20.99791667,26,4,6,SVREC,0,4032,FALSE,2002,B16506/B16507,B19345,12,29,2020,1609,14.75,19.8,0,48,1,5,0,15,32.15999052,20.5847561
20014032,40,96,20.99791667,26,4,6,SVREC,0,4032,FALSE,2001,B15453/N14243,N19269,12,41,2020,1568,14.18,19.9,0,48,1,5,0,15,31.55004978,20.82704878
20024033,40,96,20.99791667,5,4,6,SVREC,0,4033,FALSE,2002,B14302/B10244,B17897,12,30,2020,1695.7,13.72,18.4,0,57,1,6,0,15,34.30241026,19.36039024
20014033,40,96,20.99791667,5,4,6,SVREC,0,4033,FALSE,2001,N15341/N14238,N18128,12,42,2020,1598,13.86,19.9,0,51,1,7,0,15,32.2735785,20.90470732
20024034,41,97,20.87113402,3,4,6,SVREC,0,4034,FALSE,2002,"Zenith//Alpena*/B09197, ADAMS",B18504,12,31,2020,1818.8,14.31,19.6,0,50,2,5,0,15,36.54101181,20.482
20014034,41,97,20.87113402,3,4,6,SVREC,2,4034,FALSE,2001,"Mayflower/Avanti, MEDALIST",I08958,12,43,2020,1331.3,14.32,18.4,0,51,3,5,0,15,26.74366171,19.2257561
20024035,40,96,20.99791667,6,4,6,SVREC,0,4035,FALSE,2002,B11363//Alpena*/B09197,B16505,12,32,2020,1612.5,14.24,20.9,0,48,2,5,0,15,32.42275958,21.85834146
20014035,41,97,20.87113402,6,4,6,SVREC,0,4035,FALSE,2001,G14505/X16708,N19285,12,44,2020,1618.5,14.33,22.9,0,47,3,4,0,15,32.50925005,23.92491463
20024036,40,96,20.99791667,9,4,6,SVREC,0,4036,FALSE,2002,Zenith//Alpena*/B09197,B16504,12,33,2020,1661.7,14.41,20.7,0,42,2,6,0,15,33.34579888,21.6062561
20014036,40,96,20.99791667,9,4,6,SVREC,0,4036,TRUE,2001,N15334/N15335,N18122,12,45,2020,1622.6,14.46,20.4,0,50,1,6,0,15,32.54214665,21.28068293
